Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity
O60832,Q8NDV7,63.0,0.01,24.35%,42.30%
O60832,Q96PU8,45.5,0.02,19.49%,34.65%
O60832,Q9UKL0,72.0,0.02,22.07%,38.96%
O60832,Q13127,83.5,0.02,24.06%,40.10%
O60832,O15042,87.0,0.02,21.17%,38.82%
O60832,P31483,42.5,0.01,23.42%,35.13%
O60832,Q13263,54.0,0.01,18.63%,32.61%
O60832,Q13595,44.0,0.02,21.66%,48.33%
O60832,Q9BUL9,50.5,0.03,38.09%,45.23%
O60832,P78346,57.5,0.03,27.58%,40.22%
O60832,P09234,37.0,0.02,31.03%,41.37%
O60832,P08621,49.0,0.01,22.22%,42.22%
O60832,P09661,69.0,0.03,21.05%,31.57%
O60832,P09132,49.0,0.03,31.81%,52.27%
O60832,O76094,114.0,0.03,19.50%,32.09%
O60832,Q01130,47.5,0.02,26.76%,43.66%
O60832,Q8N3U4,76.0,0.01,20.49%,34.68%
O60832,Q07955,38.5,0.02,27.77%,38.88%
O60832,O95793,71.0,0.02,23.37%,38.96%
O60832,Q13285,32.0,0.01,28.57%,39.28%
O60832,Q15022,60.5,0.01,20.87%,36.89%
O60832,P16989,39.0,0.01,35.89%,43.58%
O60832,P83876,38.0,0.02,25.31%,35.44%
O60832,P09012,46.5,0.02,29.09%,38.18%
O60832,Q96DI7,47.5,0.02,21.34%,34.21%
O60832,P23246,67.0,0.02,18.90%,39.30%
O60832,Q9Y3B4,35.0,0.02,23.33%,40.00%
O60832,P62312,26.5,0.02,24.56%,38.59%
O60832,Q5S007,58.0,0.00,19.03%,31.90%
O60832,O95777,38.5,0.03,19.78%,40.65%
O60832,Q9UK45,48.0,0.04,23.17%,41.46%
O60832,Q969L4,36.5,0.02,26.31%,47.36%
O60832,P83369,57.5,0.02,20.30%,35.02%
O60832,Q9HCE1,54.5,0.01,19.23%,31.13%
O60832,O00566,79.0,0.02,20.00%,34.32%
O60832,Q9NZI8,54.0,0.01,19.59%,35.47%
O60832,Q9Y6M1,68.0,0.02,19.06%,35.08%
O60832,O00425,62.0,0.02,18.60%,33.45%
O60832,Q7Z3B3,60.0,0.01,22.52%,36.86%
O60832,O94992,56.5,0.02,24.19%,36.29%
O60832,Q9Y333,32.5,0.02,17.47%,36.89%
O60832,P62310,29.0,0.02,20.00%,41.81%
O60832,O15116,34.0,0.02,23.17%,39.02%
O60832,P04150,41.5,0.01,16.12%,35.80%
O60832,Q92522,75.5,0.04,24.16%,36.24%
O60832,Q9UKC9,37.5,0.01,23.28%,42.46%
O60832,P15172,55.0,0.02,25.00%,35.18%
O60832,Q14764,90.5,0.02,20.61%,37.25%
O60832,Q6IBM8,74.5,0.02,20.25%,37.43%
O60832,Q8NEI3,42.0,0.02,21.91%,41.09%
O60832,A2VCT9,32.0,0.01,30.00%,60.00%
O60832,A0PJ92,80.0,0.03,20.93%,32.89%
O60832,Q49AS9,37.0,0.01,19.73%,36.84%
O60832,Q6PJX3,46.5,0.02,21.09%,38.28%
O60832,B7ZL34,47.5,0.01,19.52%,38.46%
O60832,Q3MI39,28.5,0.01,21.21%,51.51%
O60832,Q6IPL9,45.5,0.03,26.76%,39.43%
O60832,Q3B891,41.0,0.01,23.46%,42.85%
P15172,Q9UPQ9,75.5,0.01,19.32%,29.83%
P15172,Q13148,39.5,0.02,24.65%,32.87%
P15172,P08579,46.5,0.03,21.08%,36.73%
P15172,O14746,67.5,0.02,27.16%,30.86%
P15172,Q9UHB9,54.0,0.02,19.04%,31.60%
P15172,O75940,40.0,0.02,32.50%,42.50%
P15172,P49458,35.0,0.04,28.57%,42.85%
P15172,P37108,44.0,0.04,24.44%,37.77%
P15172,P61011,31.5,0.01,28.12%,59.37%
P15172,Q96RS0,56.0,0.02,21.16%,32.84%
P15172,P42224,39.0,0.01,22.09%,36.04%
P15172,O43818,49.5,0.02,20.00%,34.00%
P15172,P10155,46.5,0.02,28.12%,46.87%
P15172,Q9H633,29.0,0.02,23.68%,50.00%
P15172,P19474,57.0,0.02,23.52%,46.07%
P15172,O95707,42.0,0.03,27.58%,39.65%
P15172,P78345,41.0,0.02,25.00%,45.00%
P15172,P37231,42.5,0.02,20.56%,30.64%
P15172,O43251,43.0,0.02,26.19%,35.71%
P15172,P35268,25.0,0.02,40.00%,53.33%
P15172,P17735,38.0,0.01,25.33%,40.00%
P15172,O95931,46.5,0.03,35.41%,43.75%
P15172,Q9NVP2,38.0,0.02,27.69%,41.53%
P15172,Q9BUQ8,51.5,0.01,21.02%,35.38%
P15172,Q92841,52.0,0.02,40.00%,42.85%
P15172,P17844,42.5,0.01,20.28%,29.71%
P15172,Q8IUX4,41.0,0.02,21.31%,30.05%
P15172,Q9HCK5,45.5,0.01,17.22%,31.93%
P15172,Q9UL18,52.5,0.01,16.34%,29.48%
P15172,Q9H9G7,59.5,0.02,26.66%,39.04%
P15172,P19447,38.5,0.01,27.27%,49.09%
P15172,P35637,56.5,0.02,23.76%,30.69%
P15172,Q15910,61.0,0.02,18.51%,28.83%
P15172,Q15717,43.0,0.02,32.00%,56.00%
P15172,Q01844,63.0,0.02,18.65%,24.60%
P15172,Q96AV8,89.5,0.03,25.00%,38.26%
P15172,P49711,54.5,0.02,17.19%,28.79%
P15172,P38432,79.5,0.03,23.07%,34.96%
P15172,P52943,54.5,0.03,23.38%,30.64%
P15172,Q9UKV8,45.5,0.01,25.71%,37.14%
P15172,Q7L014,47.0,0.01,25.42%,44.06%
P15172,Q06787,45.0,0.01,20.42%,28.87%
P15172,P50750,48.5,0.02,23.30%,39.80%
P15172,P55899,48.5,0.02,24.76%,40.00%
P15172,Q4G0J3,47.5,0.02,26.15%,44.61%
P15172,P05455,43.0,0.02,25.35%,47.88%
P15172,P60842,48.0,0.02,24.29%,42.05%
P15172,Q9UBU9,62.0,0.02,23.72%,30.50%
P15172,Q9Y6Y0,59.0,0.02,19.37%,32.94%
P15172,Q96BK5,52.0,0.03,22.22%,31.25%
P15172,Q96DU9,44.0,0.02,29.78%,44.68%
P15172,Q9Y2X3,45.5,0.02,25.00%,36.45%
P15172,P17693,42.5,0.02,22.87%,34.57%
P15172,Q9NY12,40.0,0.02,22.38%,35.82%
P15172,Q8TEQ6,56.5,0.01,22.58%,32.25%
P15172,Q00839,89.0,0.03,24.41%,32.39%
P15172,P31269,69.0,0.04,27.86%,33.83%
P15172,Q9NV31,35.0,0.02,31.25%,31.25%
P15172,Q96G21,47.0,0.02,29.72%,37.83%
P15172,P07910,37.5,0.02,19.11%,30.14%
P15172,P61978,60.0,0.02,28.04%,30.48%
P15172,O60341,63.0,0.02,23.37%,30.51%
P15172,P55769,29.0,0.02,45.00%,60.00%
P15172,Q9Y4Z0,42.5,0.03,23.89%,32.74%
P15172,Q9Y4Y9,31.0,0.03,38.88%,72.22%
P15172,Q15233,55.5,0.02,16.89%,31.50%
P15172,Q15788,67.0,0.01,17.40%,32.38%
P15172,O75817,27.5,0.02,23.93%,36.75%
P15172,Q99575,57.5,0.01,19.50%,30.95%
P15172,P04637,62.5,0.03,20.10%,29.75%
P15172,P17980,36.5,0.01,19.68%,29.92%
P15172,P09874,58.5,0.01,22.64%,33.10%
P15172,O94906,72.0,0.02,18.92%,27.12%
P15172,Q6P2Q9,64.0,0.01,21.42%,34.52%
P15172,Q8WXF1,69.0,0.03,23.83%,32.55%
P15172,Q13523,65.5,0.02,21.10%,31.49%
P15172,O43172,43.5,0.01,24.07%,32.40%
P15172,O43447,28.5,0.02,31.25%,31.25%
P15172,P60484,52.0,0.02,18.83%,31.85%
P15172,O43663,49.5,0.02,21.77%,32.10%
P15172,P11940,64.5,0.02,18.70%,30.21%
P15172,P19338,59.0,0.02,21.80%,34.58%
P15172,P26599,38.5,0.01,29.78%,44.68%
P15172,P61964,37.0,0.02,29.03%,32.25%
P15172,Q9HCJ0,85.5,0.02,21.14%,32.61%
P15172,O75643,46.0,0.01,21.48%,37.19%
P15172,Q8NDV7,77.0,0.01,19.13%,32.49%
P15172,Q96PU8,69.5,0.04,21.95%,34.14%
P15172,Q9UKL0,67.0,0.03,31.86%,39.56%
P15172,Q13127,58.0,0.01,20.79%,32.01%
P15172,O15042,72.0,0.02,18.26%,29.64%
P15172,P31483,31.5,0.01,36.00%,40.00%
P15172,Q13263,75.0,0.02,26.17%,34.22%
P15172,Q13595,52.0,0.03,20.23%,28.17%
P15172,Q9BUL9,85.5,0.06,24.74%,37.11%
P15172,P78346,30.5,0.02,25.00%,40.00%
P15172,P09234,53.5,0.04,20.13%,29.86%
P15172,P08621,66.5,0.03,26.78%,43.75%
P15172,P09661,58.0,0.03,23.89%,40.70%
P15172,P09132,44.5,0.03,22.65%,37.50%
P15172,O76094,64.0,0.02,19.75%,28.62%
P15172,Q01130,56.0,0.04,26.15%,36.15%
P15172,Q8N3U4,44.0,0.01,21.78%,31.84%
P15172,Q07955,60.0,0.03,22.11%,29.49%
P15172,O95793,61.0,0.02,18.39%,29.59%
P15172,Q13285,57.5,0.02,20.99%,29.53%
P15172,Q15022,45.0,0.01,25.23%,36.44%
P15172,P16989,70.5,0.03,22.76%,33.03%
P15172,P83876,33.0,0.02,38.88%,55.55%
P15172,P09012,49.5,0.03,19.61%,27.27%
P15172,Q96DI7,37.0,0.02,30.61%,40.81%
P15172,P23246,92.5,0.03,20.85%,26.73%
P15172,Q9Y3B4,30.5,0.02,39.39%,45.45%
P15172,P62312,24.0,0.02,44.44%,66.66%
P15172,Q5S007,43.0,0.00,21.66%,36.11%
P15172,O95777,20.0,0.02,80.00%,80.00%
P15172,Q9UK45,33.0,0.03,31.25%,40.62%
P15172,Q969L4,26.0,0.02,36.84%,52.63%
P15172,P83369,60.0,0.03,22.87%,31.37%
P15172,Q9HCE1,43.0,0.01,20.68%,36.78%
P15172,O00566,57.5,0.02,23.37%,37.01%
P15172,Q9NZI8,58.0,0.02,20.32%,30.81%
P15172,Q9Y6M1,55.5,0.02,22.29%,32.48%
P15172,O00425,47.0,0.02,20.54%,32.87%
P15172,Q7Z3B3,86.0,0.02,21.98%,31.26%
P15172,O94992,66.5,0.03,21.53%,32.53%
P15172,Q9Y333,27.0,0.02,31.25%,62.50%
P15172,P62310,29.0,0.03,71.42%,100.00%
P15172,O15116,28.0,0.02,33.33%,60.00%
P15172,P04150,59.0,0.02,25.00%,43.75%
P15172,Q92522,42.0,0.03,30.95%,47.61%
P15172,Q9UKC9,31.0,0.01,54.54%,81.81%
P15172,O60832,55.0,0.02,25.00%,35.18%
P15172,Q14764,53.5,0.01,36.73%,46.93%
P15172,Q6IBM8,47.0,0.01,21.93%,31.63%
P15172,Q8NEI3,26.0,0.01,40.00%,45.00%
P15172,A2VCT9,29.0,0.02,24.24%,31.81%
P15172,A0PJ92,43.0,0.02,30.00%,43.33%
P15172,Q49AS9,36.5,0.02,41.66%,45.83%
P15172,Q6PJX3,43.5,0.03,18.23%,33.96%
P15172,B7ZL34,69.0,0.02,22.54%,30.05%
P15172,Q3MI39,42.5,0.03,23.71%,32.98%
P15172,Q6IPL9,40.5,0.04,24.17%,37.36%
P15172,Q3B891,37.5,0.01,20.00%,32.50%
Q14764,Q9UPQ9,54.0,0.00,25.69%,34.72%
Q14764,Q13148,35.5,0.01,25.24%,36.89%
Q14764,P08579,38.5,0.01,23.52%,48.52%
Q14764,O14746,59.0,0.01,18.75%,29.87%
Q14764,Q9UHB9,67.5,0.01,22.81%,35.43%
Q14764,O75940,61.0,0.02,20.81%,40.27%
Q14764,P49458,30.0,0.02,31.03%,48.27%
Q14764,P37108,42.5,0.02,21.77%,34.67%
Q14764,P61011,64.0,0.01,17.39%,34.13%
Q14764,Q96RS0,58.5,0.01,18.64%,31.93%
Q14764,P42224,85.0,0.02,20.48%,35.24%
Q14764,O43818,65.5,0.01,22.31%,45.45%
Q14764,P10155,68.0,0.01,19.39%,34.54%
Q14764,Q9H633,47.5,0.02,36.11%,47.22%
Q14764,P19474,93.0,0.02,23.10%,36.74%
Q14764,O95707,69.5,0.03,24.07%,43.82%
Q14764,P78345,54.0,0.02,24.74%,41.23%
Q14764,P37231,49.5,0.01,20.11%,34.61%
Q14764,O43251,63.0,0.02,19.43%,32.91%
Q14764,P35268,40.0,0.02,23.23%,37.32%
Q14764,P17735,46.5,0.01,18.51%,31.48%
Q14764,O95931,58.0,0.02,27.77%,36.50%
Q14764,Q9NVP2,41.5,0.01,20.96%,40.32%
Q14764,Q9BUQ8,102.5,0.02,20.78%,32.70%
Q14764,Q92841,54.5,0.01,19.58%,33.95%
Q14764,P17844,53.5,0.01,18.91%,33.10%
Q14764,Q8IUX4,44.5,0.01,22.92%,32.48%
Q14764,Q9HCK5,84.5,0.01,20.09%,32.69%
Q14764,Q9UL18,70.0,0.01,19.90%,32.55%
Q14764,Q9H9G7,58.5,0.01,21.56%,41.83%
Q14764,P19447,71.5,0.01,20.61%,32.81%
Q14764,P35637,38.0,0.01,63.63%,81.81%
Q14764,Q15910,51.5,0.01,18.91%,29.79%
Q14764,Q15717,44.0,0.01,21.89%,35.50%
Q14764,Q01844,61.0,0.01,22.02%,32.59%
Q14764,Q96AV8,88.0,0.01,17.57%,29.41%
Q14764,P49711,86.0,0.02,19.79%,32.83%
Q14764,P38432,74.0,0.02,19.89%,33.60%
Q14764,P52943,48.0,0.02,21.98%,32.62%
Q14764,Q9UKV8,70.5,0.01,18.19%,30.32%
Q14764,Q7L014,90.0,0.01,18.50%,33.53%
Q14764,Q06787,86.0,0.02,19.01%,33.08%
Q14764,P50750,55.0,0.01,19.94%,31.62%
Q14764,P55899,45.0,0.01,20.87%,31.42%
Q14764,Q4G0J3,96.0,0.02,19.50%,36.53%
Q14764,P05455,68.0,0.02,19.88%,34.53%
Q14764,P60842,66.5,0.02,19.76%,34.18%
Q14764,Q9UBU9,56.0,0.01,17.77%,33.39%
Q14764,Q9Y6Y0,54.5,0.01,20.59%,32.49%
Q14764,Q96BK5,60.0,0.02,21.94%,35.25%
Q14764,Q96DU9,80.5,0.02,21.63%,41.13%
Q14764,Q9Y2X3,85.5,0.02,19.21%,35.29%
Q14764,P17693,43.0,0.01,21.15%,37.82%
Q14764,Q9NY12,33.0,0.01,25.00%,42.64%
Q14764,Q8TEQ6,90.0,0.01,19.82%,32.40%
Q14764,Q00839,78.5,0.01,19.34%,30.29%
Q14764,P31269,49.5,0.01,17.91%,28.90%
Q14764,Q9NV31,48.0,0.02,21.79%,32.05%
Q14764,Q96G21,61.5,0.02,25.58%,41.86%
Q14764,P07910,56.0,0.02,25.35%,53.52%
Q14764,P61978,64.5,0.01,21.64%,36.42%
Q14764,O60341,119.0,0.02,19.76%,35.04%
Q14764,P55769,39.0,0.02,22.13%,38.93%
Q14764,Q9Y4Z0,38.0,0.02,19.14%,39.00%
Q14764,Q9Y4Y9,41.0,0.02,21.79%,41.02%
Q14764,Q15233,111.5,0.03,21.23%,33.97%
Q14764,Q15788,79.5,0.01,20.05%,31.85%
Q14764,O75817,45.0,0.02,20.00%,39.16%
Q14764,Q99575,83.0,0.01,18.60%,29.88%
Q14764,P04637,51.0,0.01,19.27%,33.81%
Q14764,P17980,93.0,0.02,19.83%,35.27%
Q14764,P09874,91.5,0.01,19.03%,32.15%
Q14764,O94906,90.0,0.01,17.99%,32.00%
Q14764,Q6P2Q9,70.5,0.00,18.04%,32.88%
Q14764,Q8WXF1,123.5,0.03,23.37%,38.09%
Q14764,Q13523,82.5,0.01,17.36%,31.37%
Q14764,O43172,61.0,0.01,19.77%,35.82%
Q14764,O43447,46.0,0.02,23.45%,35.18%
Q14764,P60484,74.5,0.02,17.00%,34.01%
Q14764,O43663,85.0,0.02,23.15%,42.85%
Q14764,P11940,55.5,0.01,20.80%,35.60%
Q14764,P19338,87.5,0.02,17.78%,36.38%
Q14764,P26599,65.5,0.01,22.27%,39.33%
Q14764,P61964,42.5,0.01,20.56%,23.40%
Q14764,Q9HCJ0,74.0,0.01,18.29%,30.07%
Q14764,O75643,97.0,0.01,19.90%,32.74%
Q14764,Q8NDV7,73.0,0.01,17.14%,32.31%
Q14764,Q96PU8,79.5,0.02,25.00%,39.13%
Q14764,Q9UKL0,67.5,0.02,21.36%,32.72%
Q14764,Q13127,81.0,0.01,18.16%,31.22%
Q14764,O15042,76.0,0.01,19.26%,33.05%
Q14764,P31483,43.0,0.01,25.49%,35.29%
Q14764,Q13263,79.0,0.01,18.76%,29.32%
Q14764,Q13595,35.0,0.01,40.90%,68.18%
Q14764,Q9BUL9,63.5,0.02,22.26%,31.09%
Q14764,P78346,59.5,0.02,21.30%,33.13%
Q14764,P09234,43.5,0.02,32.55%,41.86%
Q14764,P08621,52.0,0.01,18.79%,39.84%
Q14764,P09661,54.0,0.02,21.80%,42.85%
Q14764,P09132,40.5,0.02,22.85%,32.85%
Q14764,O76094,92.5,0.02,18.14%,34.51%
Q14764,Q01130,41.5,0.01,23.93%,32.47%
Q14764,Q8N3U4,67.0,0.01,18.19%,34.26%
Q14764,Q07955,39.5,0.01,20.50%,26.50%
Q14764,O95793,96.5,0.02,18.33%,34.62%
Q14764,Q13285,55.0,0.01,21.07%,32.35%
Q14764,Q15022,73.0,0.01,17.89%,33.11%
Q14764,P16989,49.5,0.01,37.03%,51.85%
Q14764,P83876,38.5,0.02,23.91%,41.30%
Q14764,P09012,49.0,0.01,20.83%,36.45%
Q14764,Q96DI7,43.0,0.01,22.68%,34.82%
Q14764,P23246,101.0,0.02,18.53%,30.21%
Q14764,Q9Y3B4,44.5,0.02,23.30%,35.33%
Q14764,P62312,35.5,0.02,23.07%,43.58%
Q14764,Q5S007,86.5,0.01,21.52%,34.76%
Q14764,O95777,36.5,0.02,20.61%,37.11%
Q14764,Q9UK45,33.5,0.02,21.17%,38.82%
Q14764,Q969L4,37.5,0.02,26.43%,41.37%
Q14764,P83369,53.5,0.01,23.70%,35.55%
Q14764,Q9HCE1,102.0,0.02,20.19%,32.88%
Q14764,O00566,89.5,0.02,18.64%,36.46%
Q14764,Q9NZI8,88.0,0.02,18.77%,33.58%
Q14764,Q9Y6M1,84.5,0.02,18.49%,30.18%
Q14764,O00425,101.0,0.02,20.89%,33.26%
Q14764,Q7Z3B3,86.5,0.01,18.67%,31.47%
Q14764,O94992,76.0,0.02,18.66%,28.48%
Q14764,Q9Y333,40.0,0.02,39.39%,60.60%
Q14764,P62310,44.0,0.02,21.34%,44.94%
Q14764,O15116,51.5,0.02,29.82%,52.63%
Q14764,P04150,52.0,0.01,21.17%,31.37%
Q14764,Q92522,36.5,0.01,25.00%,39.47%
Q14764,Q9UKC9,56.5,0.01,21.40%,34.72%
Q14764,O60832,90.5,0.02,20.61%,37.25%
Q14764,P15172,53.5,0.01,36.73%,46.93%
Q14764,Q6IBM8,70.5,0.01,24.44%,40.74%
Q14764,Q8NEI3,47.5,0.01,20.65%,31.92%
Q14764,A2VCT9,47.0,0.02,21.00%,33.78%
Q14764,A0PJ92,74.0,0.02,17.85%,31.59%
Q14764,Q49AS9,40.5,0.01,20.83%,29.16%
Q14764,Q6PJX3,64.0,0.02,21.76%,38.09%
Q14764,B7ZL34,93.0,0.01,23.86%,37.12%
Q14764,Q3MI39,37.5,0.01,23.25%,46.51%
Q14764,Q6IPL9,50.0,0.03,31.57%,50.00%
Q14764,Q3B891,69.5,0.02,18.68%,31.42%
Q6IBM8,Q9UPQ9,53.0,0.00,25.75%,45.45%
Q6IBM8,Q13148,68.5,0.02,21.51%,33.46%
Q6IBM8,P08579,38.5,0.01,19.35%,33.87%
Q6IBM8,O14746,58.5,0.01,21.77%,31.73%
Q6IBM8,Q9UHB9,50.5,0.01,17.48%,34.03%
Q6IBM8,O75940,49.0,0.01,21.95%,33.17%
Q6IBM8,P49458,31.0,0.02,40.90%,59.09%
Q6IBM8,P37108,51.0,0.02,24.77%,38.93%
Q6IBM8,P61011,58.0,0.01,19.85%,31.33%
Q6IBM8,Q96RS0,80.5,0.01,19.73%,32.06%
Q6IBM8,P42224,63.5,0.01,22.40%,38.09%
Q6IBM8,O43818,43.5,0.01,21.14%,33.69%
Q6IBM8,P10155,60.0,0.01,19.36%,33.57%
Q6IBM8,Q9H633,35.5,0.01,18.86%,37.73%
Q6IBM8,P19474,52.5,0.01,17.88%,29.80%
Q6IBM8,O95707,56.5,0.02,23.30%,39.09%
Q6IBM8,P78345,56.0,0.02,24.00%,38.39%
Q6IBM8,P37231,65.5,0.01,18.38%,32.59%
Q6IBM8,O43251,56.5,0.01,21.71%,32.12%
Q6IBM8,P35268,38.5,0.02,20.13%,35.57%
Q6IBM8,P17735,47.0,0.01,19.17%,31.60%
Q6IBM8,O95931,34.5,0.01,26.02%,35.61%
Q6IBM8,Q9NVP2,45.5,0.01,20.28%,40.57%
Q6IBM8,Q9BUQ8,51.5,0.01,24.32%,37.83%
Q6IBM8,Q92841,55.5,0.01,17.86%,33.50%
Q6IBM8,P17844,57.5,0.01,20.27%,33.10%
Q6IBM8,Q8IUX4,49.0,0.01,20.38%,30.57%
Q6IBM8,Q9HCK5,79.5,0.01,19.13%,33.92%
Q6IBM8,Q9UL18,74.0,0.01,17.59%,30.68%
Q6IBM8,Q9H9G7,78.0,0.01,18.85%,32.93%
Q6IBM8,P19447,73.5,0.01,18.29%,30.97%
Q6IBM8,P35637,39.5,0.01,19.78%,34.06%
Q6IBM8,Q15910,88.0,0.01,18.86%,31.13%
Q6IBM8,Q15717,45.0,0.01,21.37%,34.48%
Q6IBM8,Q01844,47.0,0.01,34.28%,48.57%
Q6IBM8,Q96AV8,68.5,0.01,20.62%,34.63%
Q6IBM8,P49711,69.0,0.01,20.18%,35.01%
Q6IBM8,P38432,47.0,0.01,19.24%,31.79%
Q6IBM8,P52943,35.5,0.01,22.90%,32.82%
Q6IBM8,Q9UKV8,60.5,0.01,17.51%,32.27%
Q6IBM8,Q7L014,94.0,0.01,19.55%,32.54%
Q6IBM8,Q06787,46.5,0.01,19.13%,33.02%
Q6IBM8,P50750,43.5,0.01,19.74%,33.00%
Q6IBM8,P55899,46.5,0.01,18.07%,33.84%
Q6IBM8,Q4G0J3,62.5,0.01,24.21%,34.59%
Q6IBM8,P05455,53.5,0.01,18.05%,35.06%
Q6IBM8,P60842,59.0,0.01,18.96%,34.91%
Q6IBM8,Q9UBU9,56.5,0.01,24.75%,35.64%
Q6IBM8,Q9Y6Y0,65.0,0.01,22.87%,35.63%
Q6IBM8,Q96BK5,42.5,0.01,20.83%,52.08%
Q6IBM8,Q96DU9,55.5,0.01,24.07%,35.18%
Q6IBM8,Q9Y2X3,87.0,0.02,19.23%,36.07%
Q6IBM8,P17693,32.5,0.01,31.25%,37.50%
Q6IBM8,Q9NY12,52.0,0.02,22.88%,38.98%
Q6IBM8,Q8TEQ6,80.5,0.01,18.74%,32.14%
Q6IBM8,Q00839,74.5,0.01,21.20%,33.49%
Q6IBM8,P31269,45.0,0.01,19.74%,30.09%
Q6IBM8,Q9NV31,41.0,0.01,21.73%,39.13%
Q6IBM8,Q96G21,52.5,0.01,23.94%,37.81%
Q6IBM8,P07910,59.0,0.02,29.54%,52.27%
Q6IBM8,P61978,51.0,0.01,19.81%,40.56%
Q6IBM8,O60341,67.5,0.01,19.02%,31.71%
Q6IBM8,P55769,51.5,0.02,23.30%,36.84%
Q6IBM8,Q9Y4Z0,26.5,0.01,39.28%,53.57%
Q6IBM8,Q9Y4Y9,37.5,0.02,26.41%,41.50%
Q6IBM8,Q15233,52.0,0.01,20.32%,37.80%
Q6IBM8,Q15788,62.0,0.01,16.76%,28.59%
Q6IBM8,O75817,46.5,0.02,23.45%,39.50%
Q6IBM8,Q99575,58.0,0.01,21.11%,35.18%
Q6IBM8,P04637,34.0,0.01,32.72%,47.27%
Q6IBM8,P17980,79.5,0.02,18.61%,31.26%
Q6IBM8,P09874,100.5,0.01,18.44%,32.36%
Q6IBM8,O94906,85.5,0.01,19.37%,31.78%
Q6IBM8,Q6P2Q9,91.5,0.01,20.00%,31.97%
Q6IBM8,Q8WXF1,45.0,0.01,20.56%,34.57%
Q6IBM8,Q13523,70.0,0.01,17.03%,33.33%
Q6IBM8,O43172,74.5,0.01,20.09%,28.97%
Q6IBM8,O43447,39.0,0.01,40.00%,56.00%
Q6IBM8,P60484,66.0,0.01,19.37%,29.75%
Q6IBM8,O43663,58.0,0.01,16.34%,34.90%
Q6IBM8,P11940,62.0,0.01,17.38%,31.18%
Q6IBM8,P19338,123.5,0.02,18.91%,31.92%
Q6IBM8,P26599,63.0,0.01,21.82%,35.31%
Q6IBM8,P61964,47.5,0.01,21.20%,35.12%
Q6IBM8,Q9HCJ0,49.0,0.00,17.68%,33.53%
Q6IBM8,O75643,96.5,0.01,18.83%,32.40%
Q6IBM8,Q8NDV7,52.5,0.00,18.47%,32.16%
Q6IBM8,Q96PU8,60.0,0.02,19.58%,38.33%
Q6IBM8,Q9UKL0,47.5,0.01,23.48%,39.59%
Q6IBM8,Q13127,72.0,0.01,20.94%,30.89%
Q6IBM8,O15042,70.0,0.01,22.02%,36.12%
Q6IBM8,P31483,61.0,0.01,21.39%,30.41%
Q6IBM8,Q13263,89.5,0.01,19.07%,32.59%
Q6IBM8,Q13595,36.5,0.01,22.44%,46.93%
Q6IBM8,Q9BUL9,50.5,0.02,23.03%,28.27%
Q6IBM8,P78346,70.5,0.02,27.58%,39.65%
Q6IBM8,P09234,39.0,0.01,33.33%,47.22%
Q6IBM8,P08621,38.5,0.01,33.33%,41.02%
Q6IBM8,P09661,46.0,0.01,26.51%,38.63%
Q6IBM8,P09132,39.5,0.02,21.89%,35.03%
Q6IBM8,O76094,45.5,0.01,21.70%,38.75%
Q6IBM8,Q01130,33.5,0.01,23.88%,35.82%
Q6IBM8,Q8N3U4,76.5,0.01,24.06%,39.41%
Q6IBM8,Q07955,47.0,0.01,50.00%,61.11%
Q6IBM8,O95793,66.0,0.01,22.71%,33.82%
Q6IBM8,Q13285,42.5,0.01,19.85%,37.18%
Q6IBM8,Q15022,71.0,0.01,17.81%,30.60%
Q6IBM8,P16989,43.0,0.01,20.63%,31.74%
Q6IBM8,P83876,43.5,0.02,30.00%,52.00%
Q6IBM8,P09012,41.0,0.01,50.00%,71.42%
Q6IBM8,Q96DI7,47.5,0.01,21.87%,30.72%
Q6IBM8,P23246,45.5,0.01,23.52%,32.35%
Q6IBM8,Q9Y3B4,38.0,0.02,24.41%,47.67%
Q6IBM8,P62312,27.5,0.01,26.66%,38.33%
Q6IBM8,Q5S007,79.5,0.00,19.01%,34.24%
Q6IBM8,O95777,47.5,0.03,21.59%,43.18%
Q6IBM8,Q9UK45,30.0,0.01,30.43%,52.17%
Q6IBM8,Q969L4,40.5,0.02,29.48%,39.74%
Q6IBM8,P83369,41.0,0.01,24.56%,38.59%
Q6IBM8,Q9HCE1,54.5,0.01,19.40%,32.48%
Q6IBM8,O00566,85.5,0.02,18.18%,29.54%
Q6IBM8,Q9NZI8,52.5,0.01,21.27%,40.42%
Q6IBM8,Q9Y6M1,56.5,0.01,20.05%,32.90%
Q6IBM8,O00425,56.5,0.01,19.21%,34.90%
Q6IBM8,Q7Z3B3,56.5,0.01,18.60%,30.05%
Q6IBM8,O94992,53.5,0.01,25.33%,40.00%
Q6IBM8,Q9Y333,39.0,0.02,25.49%,43.13%
Q6IBM8,P62310,39.5,0.02,21.13%,38.21%
Q6IBM8,O15116,47.0,0.02,30.58%,40.00%
Q6IBM8,P04150,62.5,0.01,18.09%,29.25%
Q6IBM8,Q92522,33.5,0.01,25.00%,53.12%
Q6IBM8,Q9UKC9,42.0,0.01,17.59%,35.64%
Q6IBM8,O60832,74.5,0.02,20.25%,37.43%
Q6IBM8,P15172,47.0,0.01,21.93%,31.12%
Q6IBM8,Q14764,70.5,0.01,24.44%,40.74%
